,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
219,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,38.000,
220,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,60.867,19.830
221,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,67.000,23.026
222,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,62.055,18.823
223,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,CCC+,29.885,62.740
224,NOBLE HLDG INTL LTD,NE.AB,Yes,Corporate Bond,6.200,08/01/2040,WR,,0.990,
225,NOBLE HLDG INTL LTD,NE.AG,Yes,Corporate Bond,6.050,03/01/2041,WR,,0.375,
226,NOBLE HLDG INTL LTD,NE.AC,Yes,Corporate Bond,4.900,08/01/2020,WR,,1.125,
227,NOBLE HLDG INTL LTD,NE.AF,Yes,Corporate Bond,4.625,03/01/2021,WR,,1.500,
228,NOBLE HLDG INTL LTD,NE4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.560,
229,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,7.009,
230,NUOXI CAP LTD,AAIN4923724,,Corporate Bond,7.250,01/28/2022,,,26.000,
231,NUOXI CAP LTD,AAIN4841673,,Corporate Bond,,10/16/2022,,,26.026,
232,OASIS PETE INC NEW,COP4404217,No,Corporate Bond,2.625,09/15/2023,,D,23.500,62.321
233,OASIS PETE INC NEW,COP4155695,Yes,Corporate Bond,6.875,03/15/2022,Caa1,D,24.000,146.087
234,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,Caa1,D,22.675,216.735
235,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,Caa1,D,23.500,92.663
236,OASIS PETE INC NEW,COP4628668,Yes,Corporate Bond,6.250,05/01/2026,Caa1,D,23.500,43.980
237,OASIS PETROLEUM INC,COP4628669,,Corporate Bond,6.250,05/01/2026,,,24.500,
238,OCCIDENTAL PETE CORP,APC4606457,Yes,Corporate Bond,4.200,03/15/2048,Ba2,BB+,68.875,6.692
239,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB+,44.375,
240,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,60.867,19.830
241,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,67.000,23.026
242,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,62.055,18.823
243,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,CCC+,29.885,62.740
244,NOBLE HLDG INTL LTD,NE.AB,Yes,Corporate Bond,6.200,08/01/2040,WR,,0.990,
245,NOBLE HLDG INTL LTD,NE.AG,Yes,Corporate Bond,6.050,03/01/2041,WR,,0.375,
246,NOBLE HLDG INTL LTD,NE.AC,Yes,Corporate Bond,4.900,08/01/2020,WR,,1.125,
247,NOBLE HLDG INTL LTD,NE.AF,Yes,Corporate Bond,4.625,03/01/2021,WR,,1.500,
248,NOBLE HLDG INTL LTD,NE4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.560,
249,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,7.009,
250,NUOXI CAP LTD,AAIN4923724,,Corporate Bond,7.250,01/28/2022,,,26.000,
251,NUOXI CAP LTD,AAIN4841673,,Corporate Bond,,10/16/2022,,,26.026,
252,OASIS PETE INC NEW,COP4404217,No,Corporate Bond,2.625,09/15/2023,,D,23.500,62.321
253,OASIS PETE INC NEW,COP4155695,Yes,Corporate Bond,6.875,03/15/2022,Caa1,D,24.000,146.087
254,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,Caa1,D,22.675,216.735
255,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,Caa1,D,23.500,92.663
256,OASIS PETE INC NEW,COP4628668,Yes,Corporate Bond,6.250,05/01/2026,Caa1,D,23.500,43.980
257,OASIS PETROLEUM INC,COP4628669,,Corporate Bond,6.250,05/01/2026,,,24.500,
258,OCCIDENTAL PETE CORP,APC4606457,Yes,Corporate Bond,4.200,03/15/2048,Ba2,BB+,68.875,6.692
259,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB+,44.375,
