,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
228,TRANSOCEAN GUARDIAN LTD,RIG4651177,Yes,Corporate Bond,5.875,01/15/2024,Caa1,CCC+,62.532,
229,TRANSOCEAN INC,RIG4594837,No,Corporate Bond,0.500,01/30/2023,,,17.000,94.927
230,TRANSOCEAN INC,RIG.GP,Yes,Corporate Bond,7.500,04/15/2031,C,CCC-,13.215,58.413
231,TRANSOCEAN INC,RIG4550447,Yes,Corporate Bond,7.500,01/15/2026,Ca,CCC-,21.750,52.084
232,TRANSOCEAN INC,RIG3900774,Yes,Corporate Bond,5.800,10/15/2022,C,CCC-,40.250,61.129
233,TRANSOCEAN INC,RIG.HG,Yes,Corporate Bond,8.375,12/15/2021,C,CCC-,56.150,67.465
234,TRANSOCEAN INC,RIG5045766,Yes,Corporate Bond,11.500,01/30/2027,Caa3,,40.530,35.878
235,TRANSOCEAN INC,RIG.GX,Yes,Corporate Bond,6.800,03/15/2038,C,CCC-,13.000,52.249
236,TRANSOCEAN INC,RIG4934643,Yes,Corporate Bond,8.000,02/01/2027,Ca,,28.000,39.897
237,TRANSOCEAN INC NEW,RIG5046392,,Corporate Bond,11.500,01/30/2027,,,44.150,
238,TRANSOCEAN OFFSHORE INC,RIG.GK,Yes,Corporate Bond,7.450,04/15/2027,C,CCC-,14.550,62.133
239,TRANSOCEAN OFFSHORE INC,RIG.GL,Yes,Corporate Bond,8.000,04/15/2027,C,CCC-,14.534,64.935
